z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.581201,0.591410,1.000000,-0.129399,0.057217,-0.655065,0.771203
0.579180,0.587424,1.000000,-0.040509,0.060949,-0.638188,0.682812
0.573081,0.579599,1.000000,0.031294,0.063045,-0.608724,0.631322
0.564462,0.569781,1.000000,0.096953,0.065174,-0.598140,0.631036
0.554296,0.556546,1.000000,0.143414,0.066137,-0.478855,0.576400
0.541981,0.542555,1.000000,0.195250,0.066333,-0.463122,0.544362
0.527750,0.527604,1.000000,0.234991,0.065407,-0.429368,0.465983
0.512424,0.512422,1.000000,0.243439,0.063416,-0.286913,0.384171
0.497879,0.497543,1.000000,0.254190,0.060886,-0.274898,0.327818
0.483847,0.482742,1.000000,0.273196,0.056433,-0.203099,0.241716
0.471029,0.468583,1.000000,0.250734,0.051291,-0.169916,0.132157
0.460042,0.456876,1.000000,0.236335,0.044804,-0.056925,0.104410
0.451001,0.446060,1.000000,0.234991,0.036214,-0.027175,0.027747
0.443048,0.436958,1.000000,0.205425,0.027086,0.031180,-0.036329
0.437222,0.430892,1.000000,0.177587,0.021001,0.012872,0.000572
0.434001,0.427671,1.000000,0.158197,0.017984,0.028033,-0.018307
0.432528,0.426198,1.000000,0.143414,0.016686,0.008296,0.017163
0.433095,0.426813,1.000000,0.134582,0.017492,-0.027461,0.058927
0.435196,0.429009,1.000000,0.099257,0.019707,-0.106984,0.129297
0.437420,0.431282,1.000000,0.114616,0.022014,-0.178784,0.129297
0.439715,0.433673,1.000000,0.102137,0.024324,-0.187938,0.209964
0.442799,0.436709,1.000000,0.127095,0.027429,-0.258021,0.192801
0.446262,0.440076,1.000000,0.118072,0.030933,-0.260024,0.240858
0.449302,0.443069,1.000000,0.133430,0.033888,-0.258879,0.224553
0.451900,0.445667,1.000000,0.144566,0.036495,-0.287485,0.276043
0.437078,0.425044,1.000000,0.515099,0.022409,-0.342979,0.304648
0.435750,0.423237,1.000000,0.514715,0.021773,-0.453396,0.248295
0.432628,0.421265,1.000000,0.523930,0.020350,-0.375303,0.236281
0.428854,0.418737,1.000000,0.524506,0.018353,-0.369010,0.248581
0.425558,0.415537,1.000000,0.533914,0.016400,-0.329821,0.205959
0.422339,0.413900,1.000000,0.538329,0.015132,-0.310941,0.098117
0.419501,0.412405,1.000000,0.547545,0.014519,-0.305792,0.203099
0.417007,0.410390,1.000000,0.557528,0.013930,-0.358712,0.225697
0.414244,0.407914,1.000000,0.566359,0.012990,-0.350989,0.221692
0.410876,0.405697,1.000000,0.572119,0.011835,-0.336400,0.263742
0.406788,0.404294,1.000000,0.577687,0.010965,-0.343551,0.203385
0.403594,0.404071,1.000000,0.591894,0.011859,-0.281192,0.274898
0.405485,0.404572,1.000000,0.619924,0.014339,-0.284624,0.344696
0.405738,0.402956,1.000000,0.618964,0.016997,-0.366722,0.302646
0.402295,0.403492,1.000000,0.631443,0.020172,-0.387032,0.331251
0.398687,0.404294,1.000000,0.636818,0.022960,-0.431370,0.368438
0.395763,0.403047,1.000000,0.645266,0.025459,-0.401048,0.305792
0.393882,0.400112,1.000000,0.661585,0.026611,-0.341549,0.314088
0.392696,0.396818,1.000000,0.659281,0.027258,-0.419928,0.298927
0.392771,0.393680,1.000000,0.663312,0.027308,-0.290917,0.254875
0.392956,0.389742,1.000000,0.680591,0.027047,-0.364719,0.248867
0.393366,0.385982,1.000000,0.687503,0.027495,-0.256591,0.250870
0.393478,0.382211,1.000000,0.691918,0.027695,-0.286341,0.209678
0.393464,0.378362,1.000000,0.706317,0.027813,-0.265745,0.261740
0.392935,0.375580,1.000000,0.717069,0.027817,-0.388176,0.155042
0.392086,0.373724,1.000000,0.711885,0.027502,-0.260882,0.210250
0.391364,0.371516,1.000000,0.719948,0.026857,-0.347842,0.239714
0.390251,0.370211,1.000000,0.715149,0.025905,-0.301215,0.217974
0.389481,0.369825,1.000000,0.715149,0.025546,-0.354708,0.093540
0.388819,0.369691,1.000000,0.723788,0.025624,-0.338689,0.224267
0.388451,0.370089,1.000000,0.723596,0.026150,-0.433373,0.275757
0.387759,0.369493,1.000000,0.733195,0.025516,-0.393325,0.282336
0.387222,0.368956,1.000000,0.738379,0.024972,-0.295780,0.235709
0.387043,0.368872,1.000000,0.732811,0.024846,-0.332395,0.216829
0.387079,0.368909,1.000000,0.745674,0.024909,-0.361573,0.185649
0.387136,0.368918,1.000000,0.753546,0.024948,-0.383027,0.108415
0.387305,0.369087,1.000000,0.759689,0.025228,-0.258021,0.267461
0.387545,0.369279,1.000000,0.756042,0.025384,-0.403623,0.313230
0.387320,0.369102,1.000000,0.774664,0.025223,-0.398474,0.156186
0.386919,0.368701,1.000000,0.780232,0.024774,-0.407628,0.215971
0.386157,0.367843,1.000000,0.790599,0.024034,-0.355280,0.222264
0.385924,0.367419,1.000000,0.796935,0.023783,-0.326674,0.177926
0.385870,0.366837,1.000000,0.798279,0.023779,-0.302932,0.201382
0.386122,0.365652,1.000000,0.809414,0.024078,-0.330679,0.287771
0.385499,0.364789,1.000000,0.822469,0.023663,-0.406769,0.250870
0.384339,0.363772,1.000000,0.823621,0.022725,-0.381883,0.275470
0.383186,0.362572,0.996970,0.831492,0.021578,-0.377592,0.275470
0.382008,0.361441,0.977273,0.828421,0.020477,-0.452824,0.192229
0.381083,0.360995,0.950000,0.850499,0.020163,-0.424505,0.317807
0.379793,0.361287,0.950000,0.848195,0.020439,-0.467985,0.326388
0.376658,0.360789,0.909091,0.878529,0.020492,-0.506889,0.302646
0.372967,0.358775,0.856061,0.887168,0.020791,-0.339547,0.334970
0.370102,0.355959,0.856061,0.897920,0.022860,-0.441954,0.278045
0.364932,0.352706,0.790909,0.932477,0.025353,-0.452252,0.390178
0.358097,0.348364,0.756061,0.959739,0.028529,-0.578116,0.310369
0.350478,0.342422,0.646970,0.978362,0.032334,-0.494588,0.400476
0.341835,0.333589,0.646970,1.016375,0.035769,-0.589844,0.244863
0.332217,0.323538,0.569697,1.038838,0.039535,-0.638760,0.419070
0.319738,0.311442,0.413636,1.069939,0.042937,-0.490297,0.446817
0.305986,0.297883,0.413636,1.096433,0.046518,-0.400762,0.398188
0.292135,0.282450,0.210606,1.125423,0.050098,-0.609582,0.443098
0.274517,0.262915,0.181818,1.153453,0.052762,-0.491156,0.247151
0.257172,0.244323,0.090909,1.172268,0.056422,-0.458259,0.310083
0.239056,0.223810,0.090909,1.194346,0.058776,-0.455113,0.276901
0.219885,0.201667,0.056061,1.193962,0.059213,-0.264314,0.165912
0.200201,0.179298,0.028788,1.185131,0.057767,-0.248581,0.032610
0.181157,0.157666,0.028788,1.173420,0.054440,-0.097259,0.008868
0.163551,0.137327,0.010606,1.151341,0.049433,-0.098975,-0.172777
0.146847,0.119185,0.000000,1.110064,0.042785,0.097831,-0.191943
0.131923,0.102056,0.000000,1.070323,0.034197,0.051776,-0.257449
0.118957,0.088994,0.000000,1.017527,0.025141,0.217115,-0.411060
0.109332,0.079513,0.000000,0.958587,0.015910,0.181072,-0.368152
0.103067,0.072673,0.000000,0.921342,0.008689,0.151037,-0.333826
0.099430,0.068556,0.000000,0.875841,0.004787,0.126150,-0.356996
0.097680,0.066903,0.000000,0.823237,0.003167,0.099833,-0.238283
0.097967,0.067381,0.000000,0.788679,0.003560,0.021168,-0.271752
0.099478,0.068892,0.000000,0.748170,0.005034,0.082670,-0.234565
0.102158,0.072003,0.000000,0.719948,0.007714,0.039762,-0.185649
0.105913,0.076190,0.000000,0.693454,0.011386,0.029750,-0.188224
0.110342,0.081386,0.000000,0.680207,0.015558,-0.024887,-0.114994
0.115079,0.086506,0.000000,0.662544,0.019764,-0.075518,-0.097259
0.120841,0.091118,0.000000,0.638354,0.023945,-0.095256,-0.135304
0.125964,0.096576,0.000000,0.629139,0.028263,-0.052920,-0.005149
0.131359,0.102930,0.000000,0.613588,0.032565,-0.185077,-0.119857
0.137303,0.107868,0.000000,0.614740,0.037038,-0.079237,-0.062932
0.143220,0.112682,0.000000,0.618388,0.041778,-0.189940,-0.018021
0.147473,0.117031,0.000000,0.609940,0.045868,-0.115852,-0.070655
0.151032,0.121117,0.000000,0.600149,0.049324,-0.156186,0.010298
0.154166,0.124827,0.000000,0.590550,0.052283,-0.139022,0.051490
0.157501,0.128113,0.000000,0.598613,0.055002,-0.092396,-0.068653
0.160202,0.131150,0.000000,0.592085,0.057306,-0.156186,0.071514
0.162768,0.134387,0.000000,0.591894,0.059707,-0.151609,0.044338
0.164611,0.137381,0.000000,0.579030,0.061422,-0.144744,-0.018594
0.166462,0.139711,0.000000,0.572503,0.063335,-0.100691,0.004005
0.168180,0.141477,0.000000,0.567319,0.064986,-0.152753,-0.019166
0.169690,0.143131,0.000000,0.575383,0.066505,-0.153039,0.000286
0.171051,0.144539,0.000000,0.568663,0.067822,-0.148462,0.065506
0.172268,0.145757,0.000000,0.555224,0.069007,-0.165053,-0.050632
0.173493,0.146742,0.000000,0.561752,0.070007,-0.064076,-0.040620
0.174446,0.147551,0.000000,0.552728,0.070813,-0.141597,0.000286
0.175363,0.148372,0.000000,0.545241,0.071634,-0.119571,0.026031
0.176174,0.149183,0.000000,0.537945,0.072460,-0.140167,0.001144
0.177083,0.150140,0.000000,0.521819,0.073328,-0.096114,-0.017449
0.177563,0.150668,0.000000,0.528154,0.073838,-0.051490,-0.021454
0.178182,0.151335,0.000000,0.516635,0.074419,-0.121001,-0.024887
0.178494,0.151599,0.000000,0.510683,0.074615,-0.111275,-0.016305
0.178770,0.151684,0.000000,0.489373,0.074677,-0.084958,-0.072372
0.179368,0.151801,0.000000,0.491101,0.074628,-0.042050,-0.123862
0.180172,0.152415,0.000000,0.469214,0.074940,-0.096972,-0.050632
0.180948,0.153765,0.000000,0.467678,0.075681,-0.066937,-0.019452
0.181584,0.155408,0.000000,0.469598,0.076150,-0.087533,-0.008582
0.181941,0.156533,-0.024242,0.450016,0.076450,-0.040906,-0.018594
0.182554,0.157242,-0.024242,0.440416,0.077079,-0.097545,-0.065793
0.183659,0.158538,-0.066667,0.437153,0.078209,-0.125292,0.001144
0.185069,0.159948,-0.119697,0.431393,0.079631,-0.171633,0.010298
0.185812,0.160691,-0.119697,0.433505,0.080267,-0.167056,0.015733
0.185878,0.160757,-0.190909,0.427553,0.080377,-0.165912,0.055209
0.185272,0.160199,-0.278788,0.431777,0.079800,-0.138164,0.107556
0.183783,0.158567,-0.375758,0.437153,0.078338,-0.112705,0.097259
0.181189,0.156068,-0.375758,0.445984,0.075798,-0.124720,0.112133
0.177707,0.152395,-0.474242,0.446368,0.072275,-0.120715,0.099547
0.173291,0.148170,-0.571212,0.457119,0.068067,-0.242002,0.088105
0.168000,0.142878,-0.571212,0.462687,0.062938,-0.188796,0.095256
0.161788,0.136523,-0.657576,0.471326,0.056833,-0.169630,0.099833
0.154683,0.128987,-0.743939,0.463263,0.049909,-0.211680,0.091823
0.147055,0.119825,-0.822727,0.465567,0.042925,-0.143599,0.028892
0.138486,0.111112,-0.822727,0.476126,0.036044,-0.078093,0.015161
0.127922,0.101171,-0.890909,0.463455,0.028865,-0.099261,0.002288
0.117545,0.090698,-0.951515,0.467486,0.022233,-0.068081,-0.052348
0.106310,0.080902,-0.951515,0.472478,0.016472,-0.019452,-0.040334
0.094723,0.072191,-0.987879,0.458847,0.011704,-0.027175,-0.070083
0.084219,0.061638,-1.000000,0.451744,0.006849,0.000572,-0.098117
0.073662,0.050171,-1.000000,0.428705,0.000935,0.044338,-0.137592
0.062677,0.040384,-1.000000,0.411426,-0.005278,0.080953,-0.140453
0.051863,0.031679,-1.000000,0.386468,-0.011887,0.146746,-0.269749
0.042895,0.023862,-1.000000,0.355175,-0.018134,0.212252,-0.308081
0.035045,0.016923,-1.000000,0.310058,-0.025032,0.190798,-0.236853
0.028596,0.010858,-1.000000,0.273580,-0.031321,0.262884,-0.304648
0.024025,0.006574,-1.000000,0.238255,-0.035704,0.236853,-0.331537
0.021275,0.003968,-1.000000,0.220976,-0.038371,0.282622,-0.324100
0.019536,0.002134,-1.000000,0.175091,-0.040135,0.213397,-0.290059
0.018904,0.001406,-1.000000,0.140150,-0.040716,0.238855,-0.304648
0.019268,0.001770,-1.000000,0.108088,-0.040307,0.231704,-0.277759
0.020299,0.002848,-1.000000,0.081594,-0.039224,0.217115,-0.279761
0.021936,0.004534,-1.000000,0.061820,-0.037574,0.199666,-0.257735
0.024116,0.006809,-1.000000,0.038205,-0.035353,0.193945,-0.252872
0.026895,0.009492,-1.000000,0.018815,-0.032635,0.183075,-0.208820
0.030066,0.012807,-1.000000,-0.007679,-0.029414,0.180500,-0.179070
0.033271,0.016012,-1.000000,-0.023614,-0.026237,0.206817,-0.152467
0.035937,0.018966,-1.000000,-0.027838,-0.023608,0.211966,-0.235709
0.037720,0.020749,-1.000000,-0.021694,-0.021951,0.207962,-0.241430
0.038984,0.021916,-1.000000,-0.039357,-0.020752,0.242860,-0.276329
0.040395,0.022992,-1.000000,-0.040317,-0.019652,0.250870,-0.256019
0.041648,0.024149,-1.000000,-0.071611,-0.018388,0.271466,-0.270035
0.042541,0.025042,-1.000000,-0.062971,-0.017628,0.251728,-0.236567
0.042874,0.025663,-1.000000,-0.084282,-0.017205,0.297783,-0.280333
0.043472,0.026356,-1.000000,-0.091577,-0.016616,0.244863,-0.325244
0.044042,0.027070,-1.000000,-0.097721,-0.016040,0.284338,-0.298355
0.044495,0.027524,-1.000000,-0.117304,-0.015604,0.282336,-0.327532
0.045010,0.028039,-1.000000,-0.115384,-0.015043,0.331823,-0.308939
0.045596,0.028625,-1.000000,-0.132662,-0.014528,0.301215,-0.274040
0.046110,0.029186,-1.000000,-0.138230,-0.014006,0.321811,-0.299785
0.046515,0.029831,-1.000000,-0.156277,-0.013560,0.286341,-0.304076
0.047116,0.030960,-1.000000,-0.180467,-0.012976,0.323814,-0.314374
0.047608,0.032170,-1.000000,-0.203313,-0.012574,0.317234,-0.330393
0.048149,0.033671,-1.000000,-0.206001,-0.012049,0.327532,-0.326960
0.048903,0.034951,-1.000000,-0.205233,-0.011409,0.355280,-0.304076
0.049768,0.035960,-1.000000,-0.223472,-0.010565,0.356996,-0.339547
0.050545,0.037120,-1.000000,-0.244974,-0.009784,0.313230,-0.339833
0.051456,0.038751,-1.000000,-0.258797,-0.008849,0.351561,-0.251156
0.052134,0.041011,-1.000000,-0.257645,-0.008384,0.302074,-0.291490
0.052796,0.042680,-1.000000,-0.273196,-0.008031,0.389606,-0.319809
0.054258,0.044094,-1.000000,-0.293355,-0.006720,0.305792,-0.326388
0.055783,0.046291,-1.000000,-0.311402,-0.005358,0.320095,-0.277187
0.056589,0.048103,-1.000000,-0.301994,-0.004520,0.362145,-0.347842
0.058285,0.050086,-1.000000,-0.332136,-0.003066,0.313802,-0.221692
0.060406,0.052159,-1.000000,-0.329448,-0.001506,0.351275,-0.349559
0.061948,0.053653,-1.000000,-0.358054,-0.000162,0.345268,-0.321811
0.063524,0.055229,-1.000000,-0.363430,0.001319,0.391895,-0.352419
0.065273,0.057026,-1.000000,-0.372837,0.002886,0.371013,-0.257735
0.066833,0.058538,-1.000000,-0.382053,0.004089,0.349559,-0.375303
0.068267,0.060068,-1.000000,-0.386468,0.004932,0.313802,-0.386746
0.069195,0.062819,-1.000000,-0.409891,0.005341,0.374159,-0.315518
0.069970,0.065079,-1.000000,-0.416994,0.005647,0.390750,-0.284052
0.070952,0.067547,-1.000000,-0.432353,0.005970,0.361287,-0.307509
0.072034,0.070211,-1.000000,-0.439264,0.006205,0.293778,-0.272896
0.072403,0.073743,-1.000000,-0.446752,0.005417,0.420500,-0.277473
0.073499,0.077380,-1.000000,-0.463647,0.004160,0.338116,-0.314374
0.074412,0.080163,-1.000000,-0.479198,0.001884,0.443957,-0.211108
0.076779,0.083249,-1.000000,-0.494941,-0.000268,0.395899,-0.277473
0.078478,0.086673,-1.000000,-0.499932,-0.002513,0.376162,-0.312658
0.079867,0.090459,-1.000000,-0.527962,-0.004167,0.412205,-0.372157
0.081845,0.094211,-1.000000,-0.532378,-0.004854,0.380739,-0.270894
0.084507,0.097736,-1.000000,-0.545625,-0.004950,0.374445,-0.271180
0.086519,0.100563,-1.000000,-0.543513,-0.004602,0.399618,-0.277473
0.088369,0.103755,-1.000000,-0.552728,-0.002672,0.361573,-0.235423
0.091322,0.106948,-1.000000,-0.571351,0.000232,0.270608,-0.227127
0.093455,0.109177,-1.000000,-0.561752,0.002363,0.358998,-0.266889
0.095009,0.110730,-1.000000,-0.553112,0.003925,0.320667,-0.261454
0.096557,0.112087,-1.000000,-0.573271,0.005263,0.358998,-0.205387
0.098047,0.113194,-1.000000,-0.594581,0.006398,0.405911,-0.304648
0.099592,0.113876,-1.000000,-0.589014,0.007056,0.373873,-0.308939
0.101095,0.114372,-1.000000,-0.597077,0.007559,0.365292,-0.265459
0.103692,0.114620,-1.000000,-0.610708,0.007716,0.368152,-0.270608
0.105885,0.114895,-1.000000,-0.614932,0.007652,0.409916,-0.376448
0.107280,0.115379,-1.000000,-0.615892,0.007668,0.425649,-0.258021
0.109405,0.116018,-1.000000,-0.635090,0.007064,0.416209,-0.371299
0.111444,0.116667,-1.000000,-0.640850,0.005389,0.348700,-0.278331
0.112720,0.117368,-1.000000,-0.657169,0.004242,0.380452,-0.368724
0.114080,0.118680,-1.000000,-0.659281,0.003300,0.389606,-0.279189
0.116303,0.120712,-1.000000,-0.677327,0.002883,0.311513,-0.252014
0.116866,0.123001,-1.000000,-0.680207,0.002520,0.357282,-0.230846
0.117537,0.125828,-1.000000,-0.701326,0.002051,0.395041,-0.249153
0.119370,0.128717,-1.000000,-0.707853,0.001647,0.375876,-0.244863
0.119910,0.131796,-1.000000,-0.716685,0.000191,0.393039,-0.292634
0.120699,0.134791,-1.000000,-0.732427,-0.001496,0.469129,-0.394183
0.122331,0.138389,-1.000000,-0.745674,-0.002792,0.423075,-0.366150
0.124788,0.141278,-1.000000,-0.749706,-0.004358,0.289773,-0.197664
0.126316,0.143476,-1.000000,-0.754122,-0.006223,0.447961,-0.283194
0.128850,0.145818,-1.000000,-0.762953,-0.007473,0.433945,-0.242860
0.131462,0.149102,-1.000000,-0.775048,-0.007656,0.316662,-0.252300
0.133899,0.151251,-1.000000,-0.768521,-0.007584,0.369296,-0.198236
0.134613,0.152636,-1.000000,-0.773896,-0.007568,0.477139,-0.318093
0.128684,0.150063,-1.000000,-0.746442,-0.010991,0.509463,-0.417640
0.127074,0.148836,-1.000000,-0.775816,-0.013643,0.484004,-0.360715
0.131832,0.153450,-1.000000,-0.775816,-0.012127,0.257163,-0.276043
0.137301,0.156570,-1.000000,-0.772169,-0.011682,0.249440,-0.096400
0.142175,0.155260,-1.000000,-0.774472,-0.012693,0.282336,-0.216829
0.145229,0.154528,-1.000000,-0.768137,-0.013988,0.410774,-0.317807
0.148299,0.156830,-1.000000,-0.777352,-0.014232,0.435661,-0.217115
0.152091,0.158513,-1.000000,-0.781768,-0.013659,0.355280,-0.116138
0.155180,0.161171,-1.000000,-0.783304,-0.014021,0.334970,-0.138736
0.157204,0.162140,-1.000000,-0.788295,-0.015249,0.324672,-0.134732
0.160108,0.163942,-1.000000,-0.807878,-0.016010,0.369010,-0.150179
0.165210,0.167414,-1.000000,-0.801734,-0.015413,0.396185,-0.179356
0.166814,0.171175,-1.000000,-0.802694,-0.016455,0.336686,-0.090965
0.163099,0.170575,-1.000000,-0.811142,-0.020531,0.352133,-0.294350
0.159456,0.171966,-1.000000,-0.823237,-0.024243,0.540357,-0.453968
0.160067,0.174639,-1.000000,-0.834180,-0.026147,0.349845,-0.278045
0.161406,0.177512,-1.000000,-0.845699,-0.027103,0.346126,-0.142741
0.162119,0.176546,-1.000000,-0.846467,-0.029010,0.467413,-0.290631
0.163446,0.176388,-1.000000,-0.854147,-0.029457,0.434231,-0.273754
0.165026,0.177344,-1.000000,-0.866626,-0.028806,0.399904,-0.267747
0.166447,0.178190,-1.000000,-0.867010,-0.027829,0.368152,-0.083528
0.167623,0.178982,-1.000000,-0.852995,-0.026867,0.338116,-0.287771
0.167544,0.179335,-1.000000,-0.846467,-0.026747,0.502884,-0.308653
0.163845,0.177026,-1.000000,-0.838020,-0.029522,0.509463,-0.260882
0.162148,0.175953,-1.000000,-0.853763,-0.031102,0.472276,-0.340691
0.164029,0.177449,-1.000000,-0.863746,-0.030394,0.354708,-0.246579
0.166223,0.180220,-1.000000,-0.870273,-0.030112,0.342407,-0.197950
0.167284,0.179316,-1.000000,-0.879105,-0.032721,0.351275,-0.094684
0.168748,0.178861,-1.000000,-0.899455,-0.034537,0.570393,-0.184791
0.174172,0.183135,-1.000000,-0.875457,-0.033267,0.229702,-0.168200
0.440977,0.474579,0.000000,-0.536602,0.024914,-0.219118,0.315804
0.427112,0.457263,0.000000,-0.486877,0.022714,-0.144458,0.211966
0.411373,0.440325,0.000000,-0.460767,0.019406,-0.081812,0.146746
0.394109,0.422295,0.000000,-0.440224,0.014782,-0.007437,0.104410
0.375244,0.399978,0.000000,-0.439072,0.006359,0.175351,-0.021168
0.357966,0.376325,0.000000,-0.447904,-0.004040,0.338689,-0.231704
0.343192,0.354167,0.000000,-0.479966,-0.015383,0.583551,-0.364719
0.331249,0.338581,0.000000,-0.538329,-0.025664,0.560381,-0.450822
0.321429,0.326988,0.000000,-0.581718,-0.035573,0.519189,-0.482288
0.313720,0.320334,0.000000,-0.618772,-0.043000,0.578688,-0.441954
0.308735,0.317266,0.000000,-0.655633,-0.048239,0.492300,-0.351847
0.308342,0.317496,0.000000,-0.680975,-0.049906,0.412205,-0.373587
0.309509,0.319430,0.000000,-0.709389,-0.049535,0.299213,-0.215113
0.309243,0.322184,0.000000,-0.719564,-0.049547,0.373301,-0.198808
0.310503,0.326512,0.000000,-0.737227,-0.048337,0.372157,-0.229416
0.314746,0.331331,0.000000,-0.750474,-0.045175,0.275184,-0.160477
0.320509,0.336855,0.000000,-0.752010,-0.040750,0.219118,-0.107270
0.325308,0.341557,0.000000,-0.743755,-0.037457,0.191370,-0.050346
0.329769,0.345730,0.000000,-0.744906,-0.034036,0.189940,-0.084386
0.335600,0.350843,0.045455,-0.738379,-0.029471,0.138450,-0.008868
0.341320,0.355795,0.113636,-0.737227,-0.024628,0.143599,-0.076949
0.346698,0.359256,0.113636,-0.727244,-0.021277,0.226269,-0.042050
0.351825,0.362657,0.201515,-0.727244,-0.017956,0.269749,-0.105268
0.357713,0.368353,0.251515,-0.723980,-0.013505,0.185649,-0.057783
0.363344,0.374080,0.251515,-0.718028,-0.009163,0.151609,-0.090107
0.369008,0.379313,0.421212,-0.716685,-0.004332,0.297783,-0.140739
0.375768,0.386504,0.540909,-0.715149,0.000685,0.214827,-0.091823
0.382565,0.395219,0.654545,-0.736075,0.003812,0.300643,-0.069797
0.390801,0.404606,0.654545,-0.750090,0.005670,0.335828,-0.228844
0.401483,0.415143,0.753030,-0.769673,0.005485,0.335828,-0.228844
0.413604,0.428847,0.836364,-0.785800,0.004476,0.350703,-0.317520
0.427812,0.445595,0.836364,-0.808262,0.002910,0.347842,-0.202813
0.444099,0.462937,0.896970,-0.835140,0.000389,0.441954,-0.240572
0.462853,0.481931,0.954545,-0.857410,-0.002084,0.328963,-0.124434
0.483388,0.504239,0.998485,-0.886208,-0.003830,0.303218,-0.086388
0.505048,0.528008,0.998485,-0.838404,-0.004739,0.226841,-0.073802
0.528471,0.553972,1.000000,-0.886400,-0.003982,0.090393,-0.043480
0.551956,0.580094,1.000000,-0.865282,-0.001410,0.019452,0.150179
0.575191,0.604479,1.000000,-0.837636,0.003213,-0.037187,0.275470
0.598210,0.627401,1.000000,-0.786568,0.010874,-0.282622,0.471990
