z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0.635157,-0.014331,-0.003919,0.000603,0.209560,0.209969,0.181144,0.183416
0.635441,-0.012638,-0.004763,0.000530,0.210545,0.211062,0.182098,0.184715
0.635615,-0.010328,-0.006026,0.000612,0.211609,0.212074,0.183114,0.186037
0.635691,-0.008363,-0.007160,0.000645,0.212633,0.213059,0.183987,0.187184
0.635583,-0.005669,-0.008405,0.000692,0.213685,0.214066,0.185110,0.188635
0.635581,-0.003061,-0.009258,0.001044,0.214864,0.214884,0.186297,0.189722
0.635099,0.000142,-0.008903,0.000696,0.215680,0.216061,0.187194,0.190904
0.634566,0.002912,-0.009247,0.000724,0.216679,0.217033,0.188310,0.192055
0.633973,0.005753,-0.010073,0.000769,0.217702,0.218011,0.189481,0.193418
0.633041,0.008057,-0.011245,0.000838,0.218731,0.218930,0.190359,0.194519
0.631919,0.009665,-0.012407,0.000848,0.219730,0.219878,0.191395,0.195852
0.631079,0.011635,-0.013353,0.000781,0.220654,0.220907,0.192442,0.197249
0.630548,0.013952,-0.014088,0.001114,0.221792,0.221735,0.193606,0.198332
0.629922,0.014481,-0.013638,0.000957,0.222675,0.222759,0.194718,0.199478
0.629532,0.014638,-0.013246,0.000830,0.223570,0.223774,0.195894,0.200645
0.629424,0.015352,-0.013759,0.001076,0.224669,0.224634,0.197185,0.201823
0.628744,0.014603,-0.014184,0.001091,0.225642,0.225582,0.198257,0.202992
0.627819,0.013436,-0.014669,0.001109,0.226635,0.226545,0.199466,0.204328
0.626818,0.012177,-0.015318,0.001144,0.227610,0.227496,0.200602,0.205602
0.625744,0.011703,-0.015593,0.001439,0.228731,0.228304,0.201886,0.206686
0.624606,0.011911,-0.014565,0.001457,0.229725,0.229284,0.203338,0.207865
0.623626,0.011853,-0.012756,0.001497,0.230723,0.230222,0.204791,0.208749
0.622473,0.012503,-0.011150,0.001253,0.231572,0.231336,0.206085,0.209843
0.621456,0.013851,-0.010879,0.001252,0.232564,0.232339,0.207401,0.211021
0.620224,0.015742,-0.011986,0.001263,0.233555,0.233323,0.208390,0.212314
0.618868,0.017084,-0.013515,0.001573,0.234719,0.234141,0.209569,0.213586
0.617579,0.018146,-0.013798,0.001663,0.235750,0.235071,0.210810,0.214867
0.616472,0.019163,-0.012174,0.001691,0.236757,0.236043,0.212292,0.215896
0.615233,0.018917,-0.009664,0.001426,0.237590,0.237147,0.213753,0.216913
0.614216,0.018643,-0.007622,0.001411,0.238547,0.238150,0.215286,0.217888
0.613130,0.018497,-0.007021,0.001377,0.239518,0.239167,0.216692,0.219125
0.611793,0.017459,-0.007586,0.001553,0.240605,0.240037,0.218034,0.220391
0.610464,0.016247,-0.008551,0.001697,0.241666,0.240945,0.219312,0.221803
0.609271,0.015608,-0.008880,0.001792,0.242698,0.241891,0.220683,0.223192
0.607979,0.015596,-0.007632,0.001727,0.243651,0.242911,0.222168,0.224454
0.606613,0.016199,-0.005560,0.001577,0.244558,0.243960,0.223671,0.225506
0.605266,0.017673,-0.004068,0.001587,0.245549,0.244965,0.225359,0.226765
0.604173,0.019180,-0.003100,0.001698,0.246596,0.245911,0.226972,0.227980
0.602490,0.019712,-0.002448,0.001561,0.247529,0.246945,0.228322,0.229236
0.600901,0.019627,-0.002315,0.001697,0.248581,0.247868,0.229753,0.230499
0.599635,0.019484,-0.001935,0.001793,0.249607,0.248843,0.231182,0.231782
0.598143,0.018766,-0.001175,0.001792,0.250608,0.249823,0.232669,0.233041
0.596488,0.017298,-0.000015,0.001555,0.251484,0.250891,0.234050,0.234288
0.595091,0.017265,0.000496,0.001669,0.252526,0.251839,0.235408,0.235409
0.593815,0.018345,0.001245,0.001818,0.253571,0.252767,0.236824,0.236497
0.592213,0.020143,0.002491,0.001677,0.254511,0.253831,0.238248,0.237706
0.590737,0.020917,0.003457,0.001647,0.255500,0.254801,0.239575,0.238698
0.589273,0.021583,0.004024,0.001674,0.256497,0.255797,0.240808,0.239780
0.587960,0.021504,0.004545,0.001689,0.257489,0.256796,0.241988,0.240809
0.586597,0.020858,0.004985,0.001716,0.258505,0.257764,0.243073,0.241734
0.584739,0.019844,0.005704,0.001707,0.259508,0.258724,0.244227,0.242658
0.583239,0.019285,0.006333,0.001576,0.260428,0.259774,0.245257,0.243621
0.581480,0.020347,0.006695,0.001708,0.261498,0.260711,0.246355,0.244470
0.579543,0.021779,0.007496,0.001464,0.262351,0.261844,0.247270,0.245459
0.577846,0.023048,0.007485,0.001672,0.263461,0.262713,0.248313,0.246245
0.576024,0.023587,0.008036,0.001517,0.264376,0.263746,0.249263,0.247180
0.574811,0.024019,0.008677,0.001438,0.265311,0.264793,0.250252,0.248083
0.573562,0.023675,0.008746,0.001593,0.266369,0.265659,0.251158,0.248784
0.572119,0.024245,0.009654,0.001288,0.267198,0.266783,0.251973,0.249654
0.571046,0.024116,0.009815,0.001249,0.268151,0.267798,0.252846,0.250502
0.569942,0.023615,0.009427,0.001307,0.269146,0.268725,0.253469,0.251179
0.568706,0.024640,0.009419,0.001213,0.270097,0.269758,0.254339,0.252133
0.567623,0.024909,0.009497,0.001152,0.271048,0.270775,0.255147,0.252985
0.566381,0.024586,0.009508,0.001085,0.271974,0.271760,0.255727,0.253628
0.565239,0.024903,0.009867,0.001064,0.272946,0.272772,0.256610,0.254467
0.563976,0.023719,0.009900,0.001081,0.273931,0.273738,0.257423,0.255226
0.562677,0.022986,0.009886,0.000988,0.274853,0.274503,0.258078,0.255983
0.561197,0.023147,0.009736,0.000923,0.275000,0.274536,0.258946,0.256925
0.559648,0.023804,0.009330,0.000849,0.275000,0.274573,0.259568,0.257737
0.558109,0.025002,0.008729,0.000803,0.275000,0.274596,0.260228,0.258595
0.556099,0.025262,0.007884,0.000864,0.275000,0.274566,0.260984,0.259510
0.554204,0.024803,0.007827,0.000779,0.275000,0.274609,0.261651,0.260258
0.552274,0.024016,0.007775,0.000604,0.275000,0.274696,0.262278,0.261072
0.550396,0.023257,0.007038,0.000759,0.275000,0.274619,0.262961,0.261796
0.548337,0.021684,0.006396,0.000476,0.275000,0.274761,0.263326,0.262625
0.546718,0.021129,0.005146,0.000707,0.275000,0.274645,0.263883,0.263269
0.545191,0.020907,0.004324,0.000601,0.275000,0.274698,0.264342,0.264103
0.543846,0.020549,0.003865,0.000458,0.275000,0.274770,0.264629,0.264630
0.542635,0.021679,0.003054,0.000440,0.275000,0.274779,0.264983,0.265241
0.541395,0.023127,0.001931,0.000471,0.275000,0.274763,0.265288,0.265841
0.540217,0.022788,0.000524,0.000441,0.275000,0.274778,0.265374,0.266355
0.538782,0.022884,-0.000830,0.000438,0.275000,0.274780,0.265422,0.266782
0.537465,0.023210,-0.001754,0.000416,0.275000,0.274791,0.265526,0.267190
0.536477,0.022556,-0.002372,0.000395,0.275000,0.274802,0.265545,0.267455
0.535634,0.022156,-0.002489,0.000335,0.275000,0.274832,0.265574,0.267597
0.534919,0.022123,-0.002676,0.000262,0.275000,0.274869,0.265574,0.267720
0.534308,0.021763,-0.003347,0.000266,0.275000,0.274867,0.265574,0.267918
0.533733,0.021755,-0.004439,0.000441,0.275000,0.274778,0.265574,0.268060
0.533157,0.021354,-0.005436,0.000505,0.275000,0.274746,0.265555,0.268296
0.532382,0.021037,-0.006592,0.000714,0.275000,0.274641,0.265555,0.268419
0.531457,0.020675,-0.007524,0.000743,0.275000,0.274627,0.265555,0.268683
0.530457,0.020332,-0.008874,0.000943,0.275000,0.274526,0.265555,0.268871
0.529224,0.020561,-0.010132,0.001040,0.275000,0.274478,0.265555,0.269144
0.527595,0.021316,-0.011202,0.001127,0.275000,0.274434,0.265555,0.269351
0.525991,0.021906,-0.011892,0.001205,0.275000,0.274395,0.265584,0.269501
0.523994,0.022761,-0.012162,0.001205,0.275000,0.274394,0.265641,0.269633
0.522048,0.023256,-0.012213,0.001251,0.275000,0.274372,0.265688,0.269651
0.519944,0.023601,-0.012192,0.001230,0.275000,0.274382,0.265688,0.269670
0.518043,0.024117,-0.012331,0.001263,0.275000,0.274366,0.265698,0.269680
0.516375,0.024424,-0.012680,0.001366,0.275000,0.274314,0.265698,0.269680
0.514999,0.024694,-0.012700,0.001369,0.275000,0.274312,0.265698,0.269689
0.513691,0.024939,-0.012769,0.001382,0.275000,0.274305,0.265698,0.269689
0.512370,0.025108,-0.013005,0.001453,0.275000,0.274270,0.265707,0.269689
0.510966,0.025323,-0.013091,0.001503,0.275000,0.274245,0.265717,0.269689
0.509308,0.025665,-0.012920,0.001500,0.275000,0.274246,0.265755,0.269689
0.507491,0.026047,-0.012813,0.001494,0.275000,0.274249,0.265774,0.269689
0.505505,0.026285,-0.012790,0.001487,0.275000,0.274253,0.265774,0.269689
0.503430,0.026460,-0.012755,0.001502,0.275000,0.274245,0.265793,0.269689
0.501407,0.026619,-0.012654,0.001499,0.275000,0.274247,0.265831,0.269689
0.499446,0.026553,-0.012488,0.001494,0.275000,0.274249,0.265879,0.269689
0.497653,0.026496,-0.012242,0.001467,0.275000,0.274263,0.265926,0.269689
0.495929,0.026318,-0.012009,0.001447,0.275000,0.274273,0.265964,0.269680
0.494248,0.026312,-0.011860,0.001454,0.275000,0.274269,0.266012,0.269680
0.492597,0.026307,-0.011576,0.001424,0.275000,0.274284,0.266060,0.269680
0.490949,0.026385,-0.011391,0.001383,0.275000,0.274305,0.266079,0.269680
0.489233,0.026532,-0.011416,0.001410,0.275000,0.274291,0.266098,0.269680
0.487540,0.026483,-0.011550,0.001444,0.275000,0.274275,0.266098,0.269680
0.485783,0.026464,-0.011466,0.001437,0.275000,0.274278,0.266098,0.269680
0.483896,0.026520,-0.011337,0.001403,0.275000,0.274295,0.266107,0.269680
0.481933,0.026502,-0.011405,0.001431,0.275000,0.274281,0.266117,0.269680
0.479965,0.026576,-0.011425,0.001443,0.275000,0.274275,0.266126,0.269680
0.477977,0.026639,-0.011318,0.001441,0.275000,0.274276,0.266145,0.269680
0.476039,0.026696,-0.011240,0.001452,0.275000,0.274270,0.266174,0.269680
0.474195,0.026770,-0.011277,0.001494,0.275000,0.274249,0.266212,0.269680
0.472452,0.026828,-0.011148,0.001516,0.275000,0.274238,0.266259,0.269680
0.470741,0.026821,-0.010977,0.001522,0.275000,0.274235,0.266307,0.269680
0.469019,0.026849,-0.010820,0.001523,0.275000,0.274235,0.266345,0.269680
0.467331,0.026781,-0.010727,0.001523,0.275000,0.274235,0.266373,0.269680
0.465524,0.026832,-0.010541,0.001502,0.275000,0.274245,0.266402,0.269680
0.463501,0.026960,-0.010508,0.001493,0.275000,0.274250,0.266411,0.269680
0.461384,0.027034,-0.010542,0.001513,0.275000,0.274240,0.266411,0.269680
0.459144,0.027020,-0.010427,0.001483,0.275000,0.274255,0.266411,0.269680
0.456776,0.026956,-0.010207,0.001423,0.275000,0.274285,0.266411,0.269680
0.454291,0.026968,-0.010184,0.001419,0.275000,0.274287,0.266421,0.269680
0.451865,0.026890,-0.010084,0.001423,0.275000,0.274285,0.266459,0.269680
0.449507,0.026690,-0.009812,0.001405,0.275000,0.274294,0.266516,0.269680
0.447040,0.026526,-0.009632,0.001391,0.275000,0.274301,0.266573,0.269680
0.444535,0.026253,-0.009573,0.001423,0.275000,0.274285,0.266620,0.269680
0.442036,0.026108,-0.009458,0.001421,0.275000,0.274286,0.266658,0.269680
0.439432,0.026016,-0.009345,0.001417,0.275000,0.274288,0.266687,0.269680
0.436890,0.026122,-0.009268,0.001429,0.275000,0.274282,0.266715,0.269680
0.434361,0.026053,-0.009193,0.001411,0.275000,0.274291,0.266715,0.269680
0.431333,0.025230,-0.008594,0.001263,0.275000,0.274365,0.266715,0.269680
0.427283,0.023365,-0.007462,0.000946,0.275000,0.274525,0.266725,0.269680
0.422033,0.021248,-0.006879,0.000828,0.275000,0.274584,0.266810,0.269698
0.415953,0.019826,-0.006555,0.001002,0.275000,0.274497,0.267123,0.269792
0.408945,0.018414,-0.005798,0.001016,0.275000,0.274490,0.267492,0.269970
0.401057,0.016481,-0.005673,0.001168,0.275000,0.274414,0.267842,0.270139
0.392766,0.015319,-0.006008,0.001452,0.275000,0.274271,0.268220,0.270336
0.383536,0.013749,-0.006673,0.001731,0.275000,0.274131,0.268560,0.270560
0.374352,0.013258,-0.006784,0.002006,0.275000,0.273993,0.268946,0.270757
0.365075,0.012928,-0.005599,0.001910,0.275000,0.274038,0.269209,0.270822
0.355895,0.012180,-0.004099,0.001928,0.275000,0.274018,0.269660,0.270822
0.346936,0.012229,-0.002386,0.001875,0.275000,0.274044,0.270092,0.270822
0.338230,0.012638,-0.000564,0.001741,0.275000,0.274085,0.270448,0.270822
0.329807,0.012780,0.000648,0.001738,0.275000,0.274014,0.270784,0.270822
0.321832,0.013516,0.001869,0.001794,0.275000,0.273873,0.271139,0.270822
0.314121,0.013821,0.003336,0.001653,0.275000,0.273747,0.271400,0.270832
0.306806,0.014241,0.004449,0.001610,0.275000,0.273529,0.271671,0.270841
0.299507,0.014776,0.005258,0.001617,0.274722,0.273241,0.271894,0.270850
0.291994,0.014545,0.006008,0.001472,0.274265,0.272938,0.271987,0.270878
0.284481,0.014974,0.006459,0.001464,0.273809,0.272508,0.272136,0.270925
0.276759,0.015572,0.007140,0.001454,0.273326,0.272052,0.272285,0.270925
0.268712,0.015442,0.008211,0.001201,0.272718,0.271700,0.272340,0.270925
0.260560,0.015824,0.008431,0.001211,0.272053,0.271033,0.272424,0.270925
0.252265,0.016014,0.008687,0.001251,0.271345,0.270294,0.272517,0.270934
0.243735,0.015550,0.009326,0.001124,0.270505,0.269580,0.272573,0.270934
0.235151,0.015432,0.009436,0.001127,0.269693,0.268765,0.272619,0.270934
0.226428,0.015262,0.009123,0.001194,0.268886,0.267890,0.272628,0.270962
0.217552,0.015158,0.009276,0.001157,0.268007,0.267047,0.272628,0.270972
0.208463,0.015139,0.009640,0.001056,0.267078,0.266216,0.272628,0.270972
0.199194,0.015181,0.009793,0.001011,0.266156,0.265338,0.272628,0.270972
0.189729,0.015260,0.009805,0.001002,0.265244,0.264432,0.272628,0.270972
0.180196,0.015449,0.010038,0.000936,0.264293,0.263548,0.272619,0.270972
0.170642,0.015776,0.010189,0.000888,0.263345,0.262649,0.272619,0.270972
0.161211,0.016212,0.010122,0.000908,0.262427,0.261713,0.272619,0.270972
0.151886,0.016663,0.010174,0.000896,0.261490,0.260789,0.272610,0.270972
0.142638,0.017142,0.010283,0.000870,0.260541,0.259868,0.272610,0.270972
0.133407,0.017647,0.010239,0.000881,0.259601,0.258918,0.272610,0.270972
0.124100,0.018167,0.010314,0.000866,0.258646,0.257981,0.272610,0.270972
0.114565,0.018750,0.010478,0.000836,0.257682,0.257050,0.272610,0.270962
0.104720,0.019164,0.010514,0.000827,0.256684,0.256065,0.272600,0.270962
0.094509,0.019792,0.010690,0.000790,0.255673,0.255099,0.272591,0.270953
0.084043,0.020541,0.010965,0.000727,0.254650,0.254146,0.272573,0.270934
0.073304,0.021442,0.011465,0.000590,0.253594,0.253233,0.272563,0.270925
0.062444,0.022669,0.011919,0.000478,0.252556,0.252316,0.272554,0.270916
0.051620,0.024011,0.012094,0.000401,0.251538,0.251383,0.272526,0.270916
0.041007,0.025431,0.012122,0.000395,0.250558,0.250416,0.272498,0.270897
0.030754,0.026670,0.012102,0.000411,0.249586,0.249436,0.272489,0.270888
0.020853,0.027467,0.012110,0.000444,0.248614,0.248439,0.272489,0.270869
0.011258,0.028141,0.012187,0.000503,0.247652,0.247430,0.272489,0.270803
0.001938,0.028930,0.012559,0.000548,0.246685,0.246436,0.272489,0.270691
-0.007438,0.030165,0.013274,0.000479,0.245668,0.245509,0.272489,0.270588
-0.016803,0.031204,0.013811,0.000506,0.244698,0.244543,0.272470,0.270420
-0.026254,0.031822,0.014309,0.000522,0.243720,0.243574,0.272378,0.270205
-0.036373,0.032878,0.014442,0.000328,0.242655,0.242700,0.272201,0.270158
-0.046624,0.033810,0.013668,0.000549,0.241790,0.241626,0.272071,0.270036
-0.057081,0.034290,0.013698,0.000586,0.240828,0.240637,0.271922,0.269895
-0.067898,0.034496,0.014287,0.000403,0.239753,0.239752,0.271745,0.269726
-0.078130,0.035082,0.014223,0.000672,0.238901,0.238666,0.271671,0.269435
-0.088745,0.035858,0.014294,0.000542,0.237872,0.237765,0.271428,0.269304
-0.098821,0.036257,0.013981,0.000645,0.236949,0.236750,0.271205,0.269069
-0.108448,0.036948,0.013622,0.000778,0.236050,0.235729,0.270971,0.268843
-0.117447,0.038815,0.014130,0.000673,0.235042,0.234841,0.270831,0.268692
-0.125907,0.040555,0.014067,0.000641,0.234078,0.233909,0.270653,0.268541
-0.133514,0.041361,0.013614,0.000798,0.233195,0.232880,0.270429,0.268305
-0.140638,0.042391,0.013389,0.000862,0.232270,0.231900,0.270195,0.268098
-0.146903,0.043958,0.013814,0.000894,0.231331,0.230959,0.270064,0.267871
-0.152930,0.044732,0.014145,0.000784,0.230323,0.230075,0.269782,0.267606
-0.158539,0.044873,0.013960,0.000888,0.229414,0.229085,0.269435,0.267228
-0.163788,0.045693,0.013580,0.001025,0.228541,0.228098,0.269059,0.266858
-0.169143,0.045831,0.013626,0.001045,0.227600,0.227154,0.268626,0.266421
-0.173962,0.046821,0.013742,0.001161,0.226720,0.226193,0.268267,0.265955
-0.178943,0.046968,0.013921,0.001141,0.225765,0.225274,0.267804,0.265489
-0.183521,0.046714,0.013665,0.001234,0.224872,0.224302,0.267265,0.264926
-0.188241,0.045994,0.013035,0.001290,0.223957,0.223328,0.266620,0.264391
-0.192602,0.045782,0.012545,0.001425,0.223087,0.222329,0.266041,0.263854
-0.196889,0.045755,0.012439,0.001490,0.222178,0.221366,0.265555,0.263355
-0.201402,0.044957,0.012754,0.001392,0.221176,0.220450,0.264973,0.262760
-0.205964,0.043565,0.013034,0.001524,0.220271,0.219425,0.264428,0.262057
-0.210598,0.041448,0.013067,0.001498,0.219281,0.218468,0.263787,0.261391
-0.215774,0.038913,0.013015,0.001489,0.218286,0.217476,0.263153,0.260791
-0.221242,0.037001,0.012655,0.001677,0.217391,0.216407,0.262605,0.260180
-0.227087,0.035339,0.012270,0.001755,0.216446,0.215381,0.262017,0.259608
-0.233212,0.032942,0.011814,0.001916,0.215541,0.214309,0.261371,0.258946
-0.239299,0.031056,0.011681,0.001904,0.214563,0.213342,0.260703,0.258313
-0.245240,0.030256,0.011626,0.002072,0.213689,0.212305,0.260180,0.257678
-0.250924,0.029504,0.011724,0.002139,0.212779,0.211296,0.259568,0.256915
-0.256280,0.028937,0.012629,0.002157,0.211841,0.210311,0.258985,0.256081
-0.261446,0.027779,0.013023,0.002124,0.210873,0.209366,0.258341,0.255275
-0.266493,0.026159,0.012891,0.002238,0.209979,0.208326,0.257609,0.254438
-0.271330,0.024878,0.012565,0.002340,0.209089,0.207320,0.256846,0.253658
-0.276003,0.023155,0.012492,0.002422,0.208192,0.206300,0.255963,0.252668
-0.280546,0.021371,0.012779,0.002386,0.207243,0.205336,0.255058,0.251676
-0.284353,0.020441,0.013739,0.002556,0.206384,0.204302,0.254299,0.250492
-0.287969,0.020489,0.015364,0.002281,0.205310,0.203494,0.253331,0.249324
-0.291398,0.020037,0.015953,0.002307,0.204414,0.202489,0.252380,0.248033
-0.294496,0.019870,0.015714,0.002395,0.203528,0.201499,0.251258,0.246879
-0.297231,0.019721,0.015820,0.002524,0.202679,0.200469,0.250172,0.245560
-0.300155,0.019241,0.016420,0.002398,0.201704,0.199543,0.248894,0.244177
-0.302444,0.019298,0.017793,0.002465,0.200819,0.198543,0.247802,0.242577
-0.304214,0.020165,0.019391,0.002336,0.199837,0.197667,0.246647,0.241063
-0.305932,0.020935,0.020583,0.002203,0.198869,0.196748,0.245247,0.239321
-0.306956,0.022370,0.021119,0.002306,0.198022,0.195729,0.243934,0.237655
-0.307744,0.024768,0.021592,0.002199,0.197077,0.194858,0.242434,0.236076
-0.308121,0.026446,0.021865,0.002254,0.196205,0.193878,0.240859,0.234298
-0.308276,0.028111,0.022518,0.002381,0.195392,0.192861,0.239402,0.232463
-0.308305,0.031173,0.024183,0.002150,0.194414,0.192062,0.237890,0.230655
-0.307982,0.034736,0.025623,0.001977,0.193447,0.191242,0.236271,0.228728
-0.307493,0.037927,0.026335,0.002078,0.192621,0.190247,0.234678,0.226723
-0.306889,0.041492,0.027167,0.002004,0.191710,0.189360,0.233061,0.224881
-0.306173,0.044615,0.027701,0.002044,0.190827,0.188377,0.231285,0.222826
-0.305554,0.047379,0.028104,0.001979,0.189889,0.187448,0.229494,0.220914
-0.304747,0.050013,0.028589,0.002017,0.188987,0.186478,0.227803,0.219030
-0.303923,0.052372,0.029588,0.001755,0.187923,0.185637,0.225932,0.217102
-0.303022,0.054518,0.030223,0.001610,0.186924,0.184722,0.224130,0.215161
-0.301588,0.056838,0.030670,0.001707,0.186030,0.183707,0.222460,0.213249
-0.300178,0.058738,0.031959,0.001343,0.184886,0.182892,0.220579,0.211326
-0.298888,0.060417,0.032478,0.001116,0.183812,0.181988,0.218695,0.209411
-0.297220,0.061868,0.031932,0.001274,0.182921,0.180911,0.216881,0.207549
-0.295428,0.062741,0.031753,0.001088,0.181834,0.180017,0.214856,0.205781
-0.293616,0.063176,0.031479,0.000994,0.180807,0.179040,0.212912,0.203939
-0.291424,0.063786,0.031230,0.001171,0.179904,0.177926,0.211083,0.202002
-0.288837,0.064476,0.032241,0.000823,0.178709,0.177094,0.209158,0.200172
-0.286347,0.064846,0.032869,0.000445,0.177502,0.176263,0.207264,0.198437
-0.283655,0.065089,0.032119,0.000510,0.176526,0.175186,0.205412,0.196661
-0.280923,0.065724,0.030903,0.000477,0.175501,0.174199,0.203433,0.195065
-0.278160,0.065700,0.029351,0.000337,0.174402,0.173272,0.201391,0.193627
-0.274973,0.065227,0.027190,0.000570,0.173494,0.172118,0.199477,0.192097
-0.271466,0.065385,0.026143,0.000604,0.172483,0.171082,0.197637,0.190590
-0.267948,0.065308,0.026367,0.000201,0.171239,0.170253,0.195799,0.189115
-0.264115,0.065241,0.026076,0.000113,0.170146,0.169275,0.194193,0.187685
-0.260184,0.065455,0.025521,0.000002,0.169036,0.168313,0.192495,0.186308
-0.256538,0.065827,0.024592,-0.000163,0.167911,0.167355,0.190683,0.184923
-0.253094,0.066303,0.022801,-0.000205,0.166868,0.166330,0.189021,0.183759
-0.249234,0.066733,0.020755,-0.000090,0.165884,0.165260,0.187434,0.182689
-0.245392,0.066973,0.019471,-0.000101,0.164828,0.164244,0.185776,0.181476
-0.241370,0.066418,0.018861,-0.000273,0.163706,0.163283,0.184330,0.180369
-0.237325,0.065559,0.018452,-0.000440,0.162579,0.162310,0.182959,0.179263
-0.232902,0.065174,0.017826,-0.000405,0.161530,0.161271,0.181600,0.178108
-0.228554,0.064975,0.016896,-0.000604,0.160370,0.160371,0.180203,0.177222
-0.224329,0.064387,0.015325,-0.000646,0.159322,0.159328,0.178829,0.176276
